Age,Gender,Country,City,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Social_Score_missing,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Signup_Quarter
37,Male,Canada,Ottawa,2.7,14,35.5,5.3,56.3,0,11,105.19,106,47,2.6,15.3,3,2,23.7,0,3,994.49,3537,0,Q2
41,Male,UK,Birmingham,1.6,9,25.8,5.7,60.9,5,14,177.31,29,79.7,2.9,11.7,7,2,30,0,2,2109.51,643,1,Q2
24,Male,Germany,Cologne,8.8,22,20.2,8.5,63.4,4,16,146.5,6,2.8,8.5,19,4,3,27.4,1,1,2719.29,3171,1,Q3
34,Male,UK,London,0.8,9,14.6,6,59.3,3,8,88.01,24,11.6,4.9,16.3,6,0,2.1,0,2,715.82,324,0,Q1
46,Female,France,Toulouse,1.6,14,34.3,8,30.8,8,15,141.61,57,47.1,6.1,13.8,4,0,32,0,3,2407.24,4243,0,Q2
20,Female,France,Toulouse,1.2,10,32,10.9,60.3,3,11,71.6,5,0,0,15.4,6,3,19.3,0,5,751.87,1209,0,Q2
19,Male,Canada,Calgary,5.3,24,37,15.8,13.9,8,16,179.54,15,0,0.1,30.5,3,4,59.9,0,2,3229.83,2307,0,Q3
43,Female,Canada,Calgary,2,31,45.4,8.5,20.1,7,29,191.67,5,49.68,2.1,31.4,5,5,44.8,0,1,4757.71,4189,0,Q4
36,Female,Japan,Tokyo,1.1,18,21,11.9,41.2,0,22,132.25,10,40.1,6.3,30.7,3,6,54.4,0,4,2803.17,2857,0,Q1
38,Male,Australia,Perth,4.9,6,21.5,5.1,67.9,1,7,94.99,29,71.76,3.2,4.3,5,0,27.4,1,3,584.14,512,0,Q4
41,Male,Canada,Ottawa,4.5,17,31,15,63.6,7,14,133.47,22,46.5,11.4,16.8,6,5,35.3,0,3,2163.33,3441,1,Q2
49,Male,USA,Phoenix,2.9,12,26.3,11,77.4,5,18,139.52,29,26.04,3.9,3,8,3,13.1,0,2,1602.62,1927,0,Q4
47,Female,Japan,Yokohama,1.6,16,32.2,10.7,36.4,5,16,120.29,29,26,5.2,23.9,5,6,51.5,0,1,1963.82,3686,0,Q3
40,Female,Australia,Adelaide,3.3,20,30.9,14.2,63.4,5,13,221.71,4,8.4,1.1,12.9,3,5,40.2,0,1,2992.62,3136,0,Q1
37,Female,USA,New York,1.5,20,41.1,12.8,29.3,5,20,93.77,31,33.9,12.9,49.1,5,3,75.8,0,2,1885.3,3055,0,Q3
28,Female,USA,Los Angeles,3.6,18,27.4,7.6,39.1,6,13,119.23,21,0,8.9,9.5,10,2,27.4,1,2,1391.55,1610,0,Q4
18,Female,India,Mumbai,2.3,10,36.5,15.3,21.5,12,19,69.51,58,81,0.5,52.3,1,8,34.8,0,3,1470.26,4217,0,Q3
42,Female,USA,Houston,5.7,20,31.1,11,44.1,8,15,105.49,29,34,11.9,16.3,4,4,52.3,0,5,1303.25,3606,0,Q1
18,Female,Germany,Frankfurt,2.6,4,17.8,2.3,71.9,2,5,118.73,39,44.7,0.4,10.3,10,2,6.5,0,1,575.38,1057,0,Q3
48,Female,Canada,Montreal,9.4,5,41.6,11.9,49.9,10,18,159.49,108,59.7,1.7,32.2,4,1,67.9,0,2,3139.59,4632,0,Q2
26,Male,Germany,Cologne,4.6,8,22.8,5.1,57.9,1,14,132.37,8,26.76,1,18.3,9,2,27.4,1,3,1720.8,1392,0,Q4
37,Male,Australia,Melbourne,0.9,0,20.9,3.9,67.4,0,5,159.84,29,48.9,3.7,11.5,4,0,16,0,5,664.48,0,0,Q1
35,Male,USA,Houston,4.5,20,30.3,10.7,48.2,4,12,93.69,61,33.5,3,32.9,4,6,27.4,1,2,944.93,652,0,Q2
51,Male,Canada,Calgary,2.3,20,30.4,10.6,40.1,9,15,112.42,29,49.5,0.5,33.5,5,7,66.6,0,3,1681.6,2995,0,Q1
46,Female,Canada,Toronto,3.3,16,33.5,9.4,41.9,3,11,60.02,6,38.8,18.6,41.9,8,1,27.6,0,1,564.62,1619,0,Q2
39,Female,UK,Leeds,2.3,2,3.3,4.7,80,3,4,147.63,6,16.2,6.5,9.5,8,0,0,0,3,531.79,3354,1,Q3
28,Male,Germany,Cologne,1,3,16.7,4.5,69.3,2,7,57.61,2,11.1,16.3,3.2,8,2,22.8,0,2,416.95,0,0,Q2
42,Female,Germany,Cologne,1.3,0,16.8,6.9,92.6,0,5,69.26,2,27.8,18.5,16.2,7,0,27.4,1,3,286.13,1004,1,Q3
40,Female,USA,Houston,1.3,6,27.4,5.4,60.6,5,7,117.07,19,55.6,5.5,22.3,7,3,7.6,0,3,892.37,2363,0,Q1
29,Male,Canada,Ottawa,2.9,6,10.2,5.9,89.7,0,2,80.76,51,47.64,18.2,0,8,0,31.2,0,2,172.1,447,1,Q4
46,Female,UK,Manchester,1.8,9,27.3,8.5,53.9,1,16,59.77,42,69.9,4.2,24.1,6,3,27.4,1,1,776.71,679,0,Q2
19,Male,Canada,Toronto,1,3,16.3,4,79.5,4,4,102.31,11,26.2,6.2,11.8,4,1,10.8,0,4,340.98,0,1,Q3
24,Male,Canada,Montreal,2.9,1,26.8,8.5,65.8,1,8,132.37,29,39.5,7.7,2.2,6,0,27.3,0,2,900.26,965,0,Q3
38,Female,Australia,Adelaide,3.2,17,24.3,8.5,56.8,4,14,190.24,23,7.8,0,35,4,2,41.5,0,3,2657.21,277,0,Q1
18,Female,USA,Chicago,2.8,18,43.4,15.4,63.2,7,29,82.28,31,87.6,0.3,42.3,4,2,57.1,0,2,1718.77,3352,1,Q4
34,Female,Germany,Frankfurt,3.9,4,19.5,5.2,80.8,0,5,95.56,53,32.4,5.8,24.2,6,1,1.2,0,1,531.92,1648,0,Q3
48,Female,USA,New York,1.2,14,25.1,8.7,53.1,2,16,134.33,6,32.4,8,19.2,5,5,50.7,0,1,1988.95,1780,0,Q3
39,Female,USA,Los Angeles,2.8,0,15.2,1,68.6,0,7,65.62,39,32.64,2.5,0.4,9,0,26.1,0,4,403.98,595,1,Q4
39,Male,Canada,Montreal,0.9,13,23.1,8.1,54.1,0,20,177.05,29,18.7,0.6,26.8,6,2,19.9,0,3,3914.28,1740,1,Q1
42,Male,USA,Chicago,2.3,4,9.7,4.4,63.4,3,19,108.8,16,39.1,11.2,13.9,7,0,14,0,2,1911.72,273,1,Q3
37,Female,USA,Houston,4.6,18,26.1,16.1,51.9,7,13,140.45,4,66.3,11.3,38.5,5,1,27.4,1,3,1650.01,2163,0,Q1
29,Female,USA,Houston,2.6,15,28.4,7.6,57.2,8,13,127.28,4,27.2,1.6,4.7,7,2,68.4,0,2,1594.49,808,0,Q1
37,Female,UK,London,8,8,20.1,4.8,83.3,3,5,203.23,29,30,1.2,1.6,7,0,7.9,0,1,1076.39,925,1,Q1
56,Male,USA,Phoenix,7.2,17,29.3,12,42.7,6,21,132.31,49,42.9,0.4,20.9,8,5,34.9,0,3,2993.55,2434,1,Q2
37,Male,India,Bangalore,0.3,25,53.8,15.7,45,0,24,144.94,3,63.8,4.4,51,8,4,92.7,0,3,3061.31,0,1,Q1
45,Female,USA,Chicago,2.3,3,30,7.4,59.6,6,20,197.02,11,36.9,3.6,13.3,8,2,14.8,0,4,4011.24,1096,1,Q2
28,Male,Australia,Adelaide,1.2,19,36.2,8.5,47.7,9,19,82.63,6,52.4,4.9,40.9,1,6,54.7,0,3,1808.87,2726,0,Q3
30,Male,Australia,Sydney,2.6,13,25.2,10.1,70.5,2,7,119.55,29,23.9,13.6,21.8,3,4,25.1,0,3,843.08,2722,0,Q3
52,Male,Japan,Yokohama,0.9,7,24.4,5.8,71.7,4,20,116.12,15,59.3,0,9.7,6,3,31.9,0,3,2316.71,1877,1,Q2
34,Male,UK,Birmingham,3.5,13,33.1,6.6,51.9,7,13,155.77,89,0,0.5,30.2,3,3,28.5,0,1,1323.08,1425,0,Q4
22,Female,USA,Houston,3.4,10,26.8,9.6,61.2,7,11,124.26,20,61.1,10,17.2,10,1,32.8,0,4,1426.78,589,0,Q1
18,Female,Germany,Munich,5.3,0,24.1,8,45.2,5,7,172.3,17,40.44,1.6,20.7,8,2,27.4,1,4,1024.94,0,0,Q4
35,Male,Germany,Berlin,5.4,20,37.8,10.7,39.2,8,16,105.81,4,38.7,12.9,20.6,8,1,68.4,0,3,1964.32,2690,1,Q3
64,Male,France,Marseille,1.8,2,3.4,4.6,89.5,0,9,223.79,27,87.5,2.3,1.1,6,0,0,0,3,2160.08,169,1,Q2
39,Male,Canada,Ottawa,3.3,12,14.8,8.5,72.6,2,12,66.4,15,52.8,3,22.4,4,4,49.2,0,1,655.76,2609,0,Q3
37,Male,India,Bangalore,1.3,0,6.6,2.4,81.9,0,15,102.93,30,37.2,0.5,0,10,0,27.4,1,2,1128.25,856,1,Q4
39,Male,India,Bangalore,1.2,11,26.8,9.8,69.2,5,19,114.74,39,40.4,0,29.4,4,0,11.2,0,2,1854.39,312,0,Q2
37,Female,India,Chennai,3.3,22,39.9,10.4,38.3,3,15,63.96,13,48.1,13.5,24.5,5,2,30,0,1,1133.65,2884,1,Q3
53,Female,Canada,Calgary,1.9,6,26.8,8.5,70.1,3,6,72.21,24,14.4,19.4,10.1,3,1,18.7,0,1,425.13,3179,0,Q3
37,Male,USA,New York,2.5,5,23.2,8.4,71.2,2,13,103.61,37,0,10,0,2,3,27.4,1,3,1474.13,1751,1,Q3
35,Female,France,Toulouse,3.5,31,45.8,15.5,20.8,9,22,124.17,42,60.1,0.4,59.4,5,4,96.6,0,2,3033.75,1465,0,Q3
36,Male,France,Lyon,1.6,15,17.8,6.1,78.2,5,6,138.48,10,48.24,2.6,11.4,4,1,5.2,0,1,621.12,1874,0,Q4
42,Female,USA,Los Angeles,6,14,23.3,7.9,64.3,3,8,65.74,16,51,11.4,8.7,4,6,48,0,3,459.62,3257,0,Q1
32,Female,USA,New York,6.3,4,25.2,6.2,76.9,3,15,121.75,58,47.5,1.7,17.3,2,2,22.4,0,2,1464.13,0,1,Q1
18,Female,USA,Chicago,3.2,21,47.3,11.6,34.1,0,16,94.01,12,41.9,3.2,38.1,6,12,68.1,0,4,1339.23,3212,0,Q1
37,Male,France,Toulouse,2.1,2,30.6,8.5,58.8,3,12,114.17,38,53.6,5.1,8.7,6,2,31.3,0,2,1168.27,2952,0,Q1
32,Female,Canada,Montreal,4,0,11.4,4.6,83.8,0,3,106.76,13,72.4,15.9,0.7,6,0,21,0,1,271.12,725,1,Q1
43,Male,Germany,Berlin,8.4,8,26,10.5,57.5,6,19,125.86,38,36,1.6,20,9,3,0,0,2,2199.3,460,1,Q4
35,Male,USA,Chicago,3.1,2,14,5.6,82,1,6,162.11,18,44.5,0.8,2.5,8,2,0,0,3,1022.71,1860,0,Q1
25,Female,France,Lyon,2.5,7,5.4,3.3,72.1,1,7,66.91,29,0,4,7.9,6,1,0,0,4,516.28,181,1,Q3
36,Female,Canada,Calgary,7.6,21,53.3,16.3,25.5,7,23,156.27,116,43.1,3,24,3,3,73.2,0,1,4048.35,3472,0,Q2
41,Female,Australia,Melbourne,8,14,46,11.2,38.3,9,29,77.29,79,21.8,15.7,19.9,2,3,13.1,0,3,2454.65,3987,0,Q3
28,Female,Canada,Toronto,2,12,22.3,9.2,41,3,12,92.45,23,48.2,0.9,0.9,9,4,11.7,0,5,979.71,1096,0,Q2
38,Female,France,Toulouse,3.5,14,36.9,10.9,56.6,3,15,118.35,19,78.36,5.4,21.5,7,3,27.4,1,2,1325.87,0,0,Q4
33,Male,Canada,Ottawa,2.1,5,14,2.5,75,1,10,104.37,55,2.4,1.4,2.6,6,1,5.4,0,4,1018.87,2516,1,Q3
40,Male,UK,Birmingham,0.9,7,20.8,6,59.7,5,11,63.94,15,27.2,5.2,23.7,7,2,22.2,0,2,687.48,147,0,Q1
33,Female,UK,Birmingham,2.2,2,16.3,1.4,72.9,4,7,94.96,14,0,2.9,21.2,5,1,33.1,0,3,794.04,0,0,Q3
47,Male,Canada,Toronto,1.5,13,27,9.9,51.9,6,15,156.63,7,82.68,3,21.6,3,5,45.8,0,4,1891.63,1713,0,Q4
49,Female,Germany,Cologne,3.3,6,23.3,7.8,49.1,5,10,104.15,25,58.2,12.5,20,6,1,0,0,2,915.45,2259,0,Q4
45,Male,Germany,Cologne,0.6,13,30.7,10.5,65.2,5,18,83.4,16,0,9.5,23.1,5,2,51,0,1,1208.91,4130,0,Q4
56,Female,USA,New York,1.8,9,29.2,9.7,28.8,9,13,109.01,62,47.9,6.4,21.5,6,4,27.4,1,4,1153.24,2067,0,Q1
18,Female,USA,Chicago,4.3,13,19.2,3.1,70.4,0,12,118.93,31,36.4,13,6.7,11,2,12.1,0,1,1593.39,3919,0,Q2
37,Female,France,Toulouse,3.1,25,53.2,13.3,34.3,13,21,80.96,29,18,13.7,32.4,3,3,60,0,5,1825.41,4718,0,Q3
37,Male,Japan,Tokyo,3.4,8,11.6,5.4,65.5,1,4,168.46,13,22.6,0.4,20,8,0,0,0,2,619.73,1397,1,Q3
28,Male,UK,Leeds,4.8,14,33.4,8.5,58.1,4,11,63.03,9,30.36,0,20.2,8,1,16.5,0,1,509,1120,0,Q4
45,Male,Germany,Munich,1.6,10,15.4,4.8,87.1,2,7,95.61,63,0,9.7,6,6,1,25.9,0,3,610.97,0,1,Q4
30,Male,Canada,Calgary,2.5,7,23.9,8.3,72.7,1,15,178.15,10,19.8,10.7,20,7,2,22.3,0,1,2491.42,0,1,Q4
48,Female,Canada,Vancouver,1,2,23.3,9.6,63.6,2,11,177.06,1,18.7,2.5,20,4,2,12.8,0,1,2039.87,473,0,Q1
41,Female,France,Lyon,2.3,2,32.1,8.2,54.6,3,13,79.03,10,71.16,0,20,9,3,39.9,0,3,807.79,1432,0,Q4
39,Male,USA,Phoenix,1,13,26.7,10.9,54.4,3,9,122.7,46,10.2,1.1,15.4,9,3,38.8,0,3,1278.41,0,0,Q3
35,Male,USA,New York,1.4,8,26.7,8.5,53.7,2,16,90.86,6,27.4,3.9,47.2,5,6,27.4,1,1,1163.82,2433,0,Q3
24,Female,Japan,Osaka,2.8,8,26.8,5.2,62.4,0,5,277.1,5,3.5,0.8,13.6,9,1,12.2,0,1,1653.28,179,1,Q1
41,Female,USA,Houston,1.8,17,31.3,10,59.6,10,13,135.33,1,24.3,5.5,22.3,6,5,25.4,0,4,1558.3,0,0,Q2
34,Female,Canada,Montreal,1.1,12,19.2,6,67.3,4,8,123.94,19,33.2,0,18.8,10,3,27.4,1,3,796.48,2276,0,Q1
45,Male,Australia,Perth,5.4,8,27,9.4,55.1,10,13,50.58,7,41.5,1.6,39.6,2,4,45.8,0,2,767.63,765,0,Q2
41,Male,Japan,Yokohama,2.3,1,13.9,1,81.2,0,3,131.67,25,20.2,0,5.9,7,0,17.2,0,1,338.28,525,1,Q3
38,Female,UK,Manchester,3.1,8,26.8,5.1,74.9,0,11,62.48,25,54,2.4,19.6,5,0,12.5,0,1,671.81,480,1,Q4
18,Male,USA,New York,0.6,22,31,14.3,51,6,14,91.91,9,51.7,1.2,34.4,3,5,32.6,0,3,1145.55,3805,0,Q1
35,Male,USA,Houston,2.5,9,30.3,8.8,74.3,0,11,117.49,29,43.1,8.5,18.2,5,2,24.8,0,2,1175.45,1703,0,Q3
47,Male,Canada,Montreal,8.4,19,47,11.9,34.4,7,18,141.04,8,22.5,2.4,41.5,3,7,64.4,0,2,2192.45,3020,0,Q3
21,Female,Japan,Osaka,2.3,29,42.6,16.1,43.9,6,20,94.64,21,80.2,3,30.9,4,4,38.7,0,2,1703.81,3274,0,Q1
46,Female,UK,Glasgow,1,19,27.5,13,50.9,7,9,114.09,59,81.7,6,27.6,8,2,32.1,0,1,1177.42,1601,0,Q1
22,Female,USA,New York,4.5,0,16.8,5.8,54.6,0,7,115.15,29,33.72,7.1,6.2,12,0,0,0,1,748.33,0,1,Q4
33,Female,USA,Phoenix,1.6,12,24,7.1,80,0,6,174.73,74,45.4,11,1.8,3,3,27.4,1,2,876.36,889,1,Q1
23,Male,USA,Phoenix,0.4,25,34.3,8.5,43.4,9,17,114.09,22,20,27.8,40.4,1,2,20.4,0,1,2015.69,3105,1,Q2
40,Male,USA,Phoenix,1.6,0,13.7,3.1,77.2,3,5,130.34,5,6.6,7.6,14.3,5,1,27.4,1,2,752.31,499,1,Q3
52,Female,India,Hyderabad,3,15,30.6,8.2,49.6,4,22,89.48,29,30.84,15.9,18.6,2,6,23.1,0,1,1296.98,1446,0,Q4
28,Male,UK,Manchester,0.5,8,21.9,10.4,56,3,12,128.73,2,59.1,2.9,20,4,4,27.4,1,3,1253.09,2127,0,Q2
33,Male,Australia,Sydney,4.6,13,22.2,8.4,88.5,2,7,181.07,49,25.3,7.7,19.6,5,5,24.5,0,4,1505.26,1273,0,Q3
37,Other,Australia,Sydney,0.2,7,12.9,5.6,76.8,3,13,128.02,29,5.3,9.3,16,4,0,35.6,0,3,1635.8,3530,1,Q1
18,Male,Australia,Melbourne,1.5,18,36.9,9,40.2,11,20,178.67,31,8,4.4,41.6,4,3,55.8,0,4,3718.17,2387,1,Q1
50,Female,USA,Los Angeles,4.2,15,28.6,9.1,50.3,11,23,190.04,1,0,19.6,18,4,1,41.9,0,2,5171.72,3332,0,Q1
51,Male,USA,Los Angeles,2.1,0,14.9,6.7,65.9,0,11,113.04,14,66.1,2.8,6.5,7,2,16.1,0,3,1135.74,958,0,Q3
21,Male,France,Toulouse,2.7,1,9.4,4.6,64.3,0,5,91.75,7,36.72,6.6,4.3,5,1,0,0,3,297.45,0,0,Q4
29,Male,USA,Houston,2,5,15.2,5.2,46.9,3,13,133.51,7,32.04,8.9,20.5,3,2,27.4,1,2,1347.8,1235,0,Q4
48,Male,UK,Manchester,5.8,13,20.7,5.1,63.9,2,6,120.43,150,43.2,10.5,17.1,3,2,18.7,0,2,597.51,1352,1,Q3
39,Male,Germany,Frankfurt,2.3,16,31.8,8.4,48.6,8,41,179.77,16,71.64,9.2,0.5,5,4,42.9,0,3,6269.06,3320,1,Q4
41,Female,USA,Chicago,8.2,10,27.9,3.9,67.3,2,6,153.62,40,46.1,10.2,32.7,6,3,18.1,0,2,839.03,1993,0,Q3
53,Female,Canada,Toronto,10,7,31.5,13.8,54.9,7,12,80.97,30,9.3,16.3,30.8,5,2,20.6,0,1,780.11,2483,0,Q2
38,Female,USA,Los Angeles,2.9,0,23,4.4,86.7,2,12,127.08,114,13.9,6.2,0,16,0,33.9,0,3,1338.2,867,1,Q1
22,Male,Germany,Hamburg,1,25,34.1,10.9,39.5,7,19,108.4,28,47.76,8.3,15.2,4,2,22.7,0,3,1698.9,3431,0,Q4
39,Female,Germany,Berlin,4.2,11,27.3,8.9,42.2,6,16,127.52,86,82.8,8.9,29.1,7,4,45.8,0,5,2042.21,2887,1,Q1
38,Male,USA,New York,1.3,28,35.4,12,33.7,5,20,106.88,13,25.08,5.8,18.4,3,5,51.7,0,2,1615.4,1720,0,Q4
22,Male,India,Mumbai,1.7,9,13.4,7.7,73,5,22,118.25,77,0,5.9,28.8,3,2,16.4,0,2,2793.2,1775,0,Q2
19,Male,UK,Manchester,3,1,25.6,5.4,86.3,1,18,108.97,14,22.1,0.4,13.7,3,4,14.8,0,3,1844.53,978,1,Q2
38,Female,UK,Leeds,6.2,6,20.9,4,58.7,1,9,130.44,1,53.1,7.1,10.2,3,1,36.5,0,2,1341.96,1600,0,Q2
33,Other,USA,Phoenix,6.2,11,23.5,11.7,40.2,0,14,97.6,32,74.04,10,31.2,2,7,28.6,0,1,878.99,1264,0,Q4
37,Female,India,Chennai,2.4,14,39.5,10.2,41.3,11,17,193.6,11,47.3,0.6,33.1,3,5,40.9,0,2,2872.59,3133,0,Q1
40,Male,USA,Houston,2.5,24,30.7,6.7,62.2,4,12,171.82,54,67.5,7.4,21.4,3,2,29.6,0,1,2211.18,753,0,Q3
54,Male,UK,Glasgow,0.4,0,20.3,8.4,58.9,2,13,129.35,27,86.64,3.6,26.7,9,4,25.4,0,1,1500.69,0,0,Q4
49,Male,UK,Glasgow,3.6,0,11.8,4.7,72.1,1,2,92.52,49,72.96,5,1.9,6,1,10.1,0,1,199.28,0,1,Q4
40,Female,USA,Chicago,3.6,0,20.2,8.5,70.3,2,8,93.99,2,54,1.3,20.2,8,2,15.3,0,2,897.76,1013,0,Q3
48,Female,India,Mumbai,1.1,3,27.8,9.9,66.2,2,15,176.49,10,70.7,3.1,20,3,0,27.4,1,1,2970.15,706,0,Q3
38,Male,USA,Los Angeles,4.9,27,42.5,12.7,53.5,7,28,149.12,6,62.52,0.7,34.4,4,5,61.1,0,1,3148.69,3259,0,Q4
18,Male,Australia,Perth,1.8,7,18.9,3.3,78.6,1,4,244.6,38,53.5,10.1,4,11,0,11.4,0,2,993.46,1942,1,Q2
59,Male,Australia,Brisbane,7.8,6,26,9.1,64.3,2,9,163.46,10,47.88,0,22.2,2,0,11.2,0,4,1163.49,2249,0,Q4
39,Male,USA,New York,1.7,8,43.2,15.9,36.2,10,21,101.09,153,0,0,27.8,2,5,63.5,0,2,2528.96,3885,0,Q3
35,Male,Germany,Berlin,3,21,36.5,9.7,51.2,10,15,96.72,26,63.5,7.4,34.9,8,1,31.1,0,1,1511.59,3032,0,Q3
39,Female,Canada,Montreal,1.4,22,50.7,10.7,20.9,3,30,132.88,9,22,15.8,30,5,5,41.9,0,2,4674.11,3260,0,Q2
31,Female,Canada,Vancouver,0.2,13,23.4,7.7,51.5,5,10,48.88,92,96.2,5.2,10.3,1,7,28.9,0,5,505.52,0,0,Q2
40,Male,Canada,Vancouver,3.3,22,42.5,11.2,68.6,12,19,179.31,7,54.9,0.5,33.7,1,5,27.4,1,4,3674.27,2568,0,Q3
43,Female,Canada,Vancouver,5.3,6,27.1,8.6,69.3,1,7,116.76,4,11.6,3.7,12.5,9,2,3,0,2,741.17,3557,0,Q2
18,Female,Canada,Toronto,5.4,23,35,14.5,38.9,4,17,158.94,55,0,6.5,33.2,4,4,27.4,1,3,2681.55,2390,0,Q3
50,Male,France,Toulouse,1,21,34.9,12.9,34.8,0,24,98.22,31,57.12,17.7,33.1,3,10,59.2,0,4,2224.16,2588,0,Q4
26,Male,Germany,Munich,2.1,9,15.2,4.8,64.5,5,19,141.19,26,79.5,0,16.2,13,2,27.6,0,1,2151.18,3937,1,Q1
37,Other,Canada,Calgary,4.3,8,17.9,6.2,68.3,3,9,139.98,14,20.8,5.1,20,8,2,12.9,0,1,1408.81,810,0,Q1
57,Male,France,Nice,6.7,17,43.2,8.6,40.1,6,15,134.91,29,31.8,16.9,38,4,4,41,0,1,1822.01,2153,0,Q1
33,Female,France,Paris,2.3,21,42.8,14.1,51.2,10,26,277,164,0,0,35.1,1,5,54.4,0,1,6124.25,3468,0,Q4
18,Female,UK,London,4.4,15,15.1,10.7,67.3,3,9,114.24,28,33.1,7.2,25,8,3,21.1,0,2,1129.59,993,0,Q3
35,Female,Germany,Hamburg,1.9,26,40.2,11.7,29.2,8,16,56.75,10,47.4,2.8,33.5,2,4,56.6,0,1,1080.68,4092,0,Q1
24,Male,Canada,Montreal,3,8,24.2,9.9,58.2,0,7,175.57,33,32.4,4.7,6.2,10,2,18.7,0,2,1266.16,1952,0,Q3
34,Female,Germany,Cologne,1.7,23,59.3,23.2,20.1,7,31,237,6,58.4,6,59.1,1,8,87,0,2,7008.33,6509,1,Q3
36,Female,UK,London,2,15,30.6,9.2,44.1,6,12,74.89,5,19.6,2.1,18,3,6,46,0,2,749.54,2652,0,Q3
37,Male,Canada,Vancouver,1.2,8,26.8,6,62.1,2,4,153.23,4,44.8,8.1,12.9,14,0,27.4,1,5,612.23,359,0,Q3
37,Female,USA,Houston,2.6,16,16.2,3.2,75.5,4,11,125.85,42,0,16.8,0,3,0,0,0,2,1102.58,130,0,Q4
39,Male,USA,New York,3.5,13,19.6,6.5,58.4,9,11,97.44,6,92.16,2,19,7,7,42.5,0,3,807.72,3540,0,Q4
29,Female,Canada,Vancouver,0.9,25,36.5,8.5,53,4,16,117.05,29,10.1,4.6,35,2,3,41.5,0,3,1571.44,2411,0,Q1
25,Female,USA,New York,8.1,1,22.1,7.3,76.4,1,8,121.86,6,0,5.5,23.3,5,3,18.6,0,1,1070.73,1728,0,Q3
25,Male,USA,Los Angeles,1.3,5,26.8,7.2,65.4,3,8,157.92,6,12.4,0,20.5,9,3,11.6,0,3,1255.39,668,0,Q1
31,Male,Canada,Montreal,2.5,7,18.1,8.5,70.2,1,7,190.76,5,45.4,16.3,13,3,3,13.6,0,2,1320.75,935,0,Q1
46,Female,Germany,Cologne,3.5,6,26.8,5.7,64.7,0,14,164.34,32,67.3,2.7,0,8,5,2.7,0,3,2393.8,1188,1,Q3
31,Male,Germany,Cologne,2.8,4,9.8,4.8,84.2,0,6,76.3,24,15.4,9.1,20,13,1,13.1,0,2,444.11,1021,1,Q1
52,Male,USA,Phoenix,10,19,43.7,13,52.5,13,22,176.09,42,46.32,0,43.1,7,5,27.4,1,1,3219.3,3796,1,Q4
40,Male,Japan,Osaka,0.8,7,28,8.5,43,4,22,173.91,8,31.44,3.4,26.8,7,2,7.9,0,2,2797.23,2912,1,Q4
45,Female,UK,Glasgow,2.6,6,25.2,5.7,72.8,4,16,173.34,21,52.2,10.1,14.5,4,2,30.8,0,3,2765.42,734,0,Q2
37,Female,Canada,Toronto,3,18,14.2,4.7,73.5,2,6,230.56,43,23.5,8.5,21.1,4,0,13.9,0,2,1326.45,3197,0,Q1
48,Female,USA,Houston,2.3,14,25.7,6.4,53.4,1,18,134.49,2,21.9,2.4,25.8,4,0,19.8,0,1,2878.83,4139,0,Q2
26,Male,USA,New York,1.5,24,33.2,13.8,37.8,7,26,173.7,53,18.12,2.1,27.8,1,2,27.4,1,1,3009.09,0,0,Q4
62,Male,UK,London,1.3,8,10.4,5.1,86.2,1,3,224.7,37,32.3,8.2,0,3,1,2.2,0,2,604.37,754,1,Q2
29,Male,Canada,Montreal,5.3,0,26.8,6.2,83.6,1,8,145.42,28,4,10,19.9,11,0,0,0,3,984.08,136,1,Q2
18,Male,USA,Phoenix,1.2,6,7.5,4.6,72,3,2,113.99,20,42.1,3.2,20,4,0,0,0,3,265.15,0,1,Q1
28,Male,Australia,Perth,4.9,19,27.6,8.9,52.1,2,16,88.74,58,22.3,11.5,24.9,6,4,34.6,0,3,1541.81,3116,0,Q1
63,Male,USA,New York,1.9,9,21.4,8.4,66.6,6,10,139.91,33,34.7,5.4,8.5,4,8,37.3,0,3,1588.57,2672,0,Q2
40,Female,USA,Los Angeles,4.5,11,27.1,8.5,60.3,2,20,111.41,55,29.28,8,19.4,7,9,43.8,0,2,1760.27,3780,0,Q4
45,Male,Australia,Adelaide,3.1,13,25,1,73.4,1,11,100.8,9,9,3.8,16.5,9,2,26.2,0,2,1084.11,248,0,Q2
41,Female,Germany,Cologne,1.1,9,26,11.8,38.5,5,13,93.8,1,21.3,2.8,29,5,4,27.4,1,2,1263.91,1827,0,Q1
46,Female,Canada,Ottawa,2.8,4,18.3,6,83.6,0,8,187.68,23,13.5,2.3,11.2,8,2,27.4,1,1,1209.98,0,1,Q1
30,Male,USA,Houston,1.8,10,27.2,5.8,55.8,4,11,122.86,16,19.3,4.6,29.8,3,2,35.4,0,2,1391.92,1670,0,Q1
41,Female,Germany,Cologne,4.1,9,24.8,6.8,48.3,5,11,165.29,8,16.56,15.7,14.2,3,2,15.6,0,2,1406.88,0,0,Q4
46,Female,USA,Chicago,0.2,4,16.4,7.1,72.2,2,6,128.95,49,21.6,5.4,0,7,2,24.3,0,2,663.09,1409,1,Q2
